Px Code,Procedure Description,Unit Price
27500012,HC SUPPLY RC 275 C1900,"18,880.35"
27500012,HC SUPPLY RC 275 C1900,"12,606.00"
27500013,HC SUPPLY RC 275 C2621,"42,402.00"
27500013,HC SUPPLY RC 275 C2621,"42,402.00"
27500013,HC SUPPLY RC 275 C2621,"40,253.25"
27500013,HC SUPPLY RC 275 C2621,"42,975.00"
27500013,HC SUPPLY RC 275 C2621,"36,672.00"
27500013,HC SUPPLY RC 275 C2621,"42,402.00"
27500013,HC SUPPLY RC 275 C2621,"41,829.00"
27500013,HC SUPPLY RC 275 C2621,"41,829.00"
27000001,HC Supply RC 270,"1,260.60"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,231.61"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,250.80"
27000001,HC Supply RC 270,"1,903.05"
27000001,HC Supply RC 270,"1,231.61"
27000001,HC Supply RC 270,3.12
27000001,HC Supply RC 270,224.91
27000001,HC Supply RC 270,42.58
27000001,HC Supply RC 270,21.58
27000001,HC Supply RC 270,114.13
27000001,HC Supply RC 270,326.66
27000001,HC Supply RC 270,51.35
27000001,HC Supply RC 270,51.81
27000001,HC Supply RC 270,17.54
27000001,HC Supply RC 270,15.46
27000001,HC Supply RC 270,231.66
27000001,HC Supply RC 270,495.77
27000001,HC Supply RC 270,112.17
27000001,HC Supply RC 270,39.7
27000001,HC Supply RC 270,54.82
27000001,HC Supply RC 270,900.81
27000001,HC Supply RC 270,478.23
27000001,HC Supply RC 270,"1,029.53"
27000001,HC Supply RC 270,433.72
27000001,HC Supply RC 270,"11,288.62"
27000001,HC Supply RC 270,914.92
27000001,HC Supply RC 270,57.93
27000001,HC Supply RC 270,53.08
27000001,HC Supply RC 270,259.61
27000001,HC Supply RC 270,8.08
27000001,HC Supply RC 270,61.97
27000001,HC Supply RC 270,25.73
27000001,HC Supply RC 270,95.21
27000001,HC Supply RC 270,479.17
27000001,HC Supply RC 270,140.19
27000001,HC Supply RC 270,220.09
27000001,HC Supply RC 270,16.39
27000001,HC Supply RC 270,22.73
27000001,HC Supply RC 270,"3,037.99"
27000001,HC Supply RC 270,534.21
27000001,HC Supply RC 270,489.45
27000001,HC Supply RC 270,24.23
27000001,HC Supply RC 270,17.54
27000001,HC Supply RC 270,"1,045.38"
27000001,HC Supply RC 270,"1,221.35"
27000001,HC Supply RC 270,147.58
27000001,HC Supply RC 270,"2,174.02"
27000001,HC Supply RC 270,866.32
27000001,HC Supply RC 270,"1,060.56"
27000001,HC Supply RC 270,652.19
27000001,HC Supply RC 270,481.2
27000001,HC Supply RC 270,"1,158.89"
27000001,HC Supply RC 270,"1,322.14"
27000001,HC Supply RC 270,314.66
27000001,HC Supply RC 270,476.23
27000001,HC Supply RC 270,782.83
27000001,HC Supply RC 270,"1,094.09"
27000001,HC Supply RC 270,446.15
27000001,HC Supply RC 270,"2,974.16"
27000001,HC Supply RC 270,"21,525.03"
27000001,HC Supply RC 270,425.94
27000001,HC Supply RC 270,84.13
27000001,HC Supply RC 270,"2,811.48"
27000001,HC Supply RC 270,"2,789.25"
27000001,HC Supply RC 270,482.91
27000001,HC Supply RC 270,"1,196.10"
27000001,HC Supply RC 270,"1,124.74"
27000001,HC Supply RC 270,"1,124.97"
27000001,HC Supply RC 270,430.11
27000001,HC Supply RC 270,"4,479.08"
27000001,HC Supply RC 270,788.53
27000001,HC Supply RC 270,"5,722.04"
27000001,HC Supply RC 270,448.24
27000001,HC Supply RC 270,"3,020.57"
27000001,HC Supply RC 270,"1,564.12"
27000001,HC Supply RC 270,"1,645.20"
27000001,HC Supply RC 270,17.66
27000001,HC Supply RC 270,15.69
27000001,HC Supply RC 270,192.46
27000001,HC Supply RC 270,190.53
27000001,HC Supply RC 270,249.11
27000001,HC Supply RC 270,384.17
27000001,HC Supply RC 270,383.74
27000001,HC Supply RC 270,376.03
27000001,HC Supply RC 270,376.99
27000001,HC Supply RC 270,210.02
27000001,HC Supply RC 270,202.1
27000001,HC Supply RC 270,95.78
27000001,HC Supply RC 270,155.72
27000001,HC Supply RC 270,969.54
27000001,HC Supply RC 270,559.31
27000001,HC Supply RC 270,"1,076.93"
27000001,HC Supply RC 270,"1,128.09"
27000001,HC Supply RC 270,"2,039.25"
27000001,HC Supply RC 270,"2,866.83"
27000001,HC Supply RC 270,520.93
27000001,HC Supply RC 270,691.73
27000001,HC Supply RC 270,"6,862.88"
27000001,HC Supply RC 270,"4,232.98"
27000001,HC Supply RC 270,251.47
27000001,HC Supply RC 270,264.97
27000001,HC Supply RC 270,251.69
27000001,HC Supply RC 270,224.91
27000001,HC Supply RC 270,247.94
27000001,HC Supply RC 270,"2,936.74"
27000001,HC Supply RC 270,521.94
27000001,HC Supply RC 270,657.8
27000001,HC Supply RC 270,652.11
27000001,HC Supply RC 270,206.27
27000001,HC Supply RC 270,"1,404.82"
27000001,HC Supply RC 270,167.08
27000001,HC Supply RC 270,"1,333.71"
27000001,HC Supply RC 270,"1,071.45"
27000001,HC Supply RC 270,130.06
27000001,HC Supply RC 270,984.99
27000001,HC Supply RC 270,398.52
27000001,HC Supply RC 270,180.78
27000001,HC Supply RC 270,485.38
27000001,HC Supply RC 270,"1,850.62"
27000001,HC Supply RC 270,550.81
27000001,HC Supply RC 270,312.73
27000001,HC Supply RC 270,35.43
27000001,HC Supply RC 270,112.86
27000001,HC Supply RC 270,59.2
27000001,HC Supply RC 270,33.12
27000001,HC Supply RC 270,"1,776.36"
27000001,HC Supply RC 270,20.66
27000001,HC Supply RC 270,413.91
27000001,HC Supply RC 270,240.23
27000001,HC Supply RC 270,146.67
27000001,HC Supply RC 270,106.75
27000001,HC Supply RC 270,174.14
27000001,HC Supply RC 270,40.74
27000001,HC Supply RC 270,16.96
27000001,HC Supply RC 270,145.4
27000001,HC Supply RC 270,"1,491.29"
27000001,HC Supply RC 270,146.51
27000001,HC Supply RC 270,160.65
27000001,HC Supply RC 270,185.82
27000001,HC Supply RC 270,342.72
27000001,HC Supply RC 270,150.26
27000001,HC Supply RC 270,57.7
27000001,HC Supply RC 270,"2,243.93"
27000001,HC Supply RC 270,103.63
27000001,HC Supply RC 270,336.19
27000001,HC Supply RC 270,28.85
27000001,HC Supply RC 270,147.83
27000001,HC Supply RC 270,150.26
27000001,HC Supply RC 270,385.56
27000001,HC Supply RC 270,214.2
27000001,HC Supply RC 270,170.4
27000001,HC Supply RC 270,114.36
27000001,HC Supply RC 270,56.08
27000001,HC Supply RC 270,"1,375.20"
27000001,HC Supply RC 270,280.92
27000001,HC Supply RC 270,102.71
27000001,HC Supply RC 270,447.52
27000001,HC Supply RC 270,342.72
27000001,HC Supply RC 270,"1,186.96"
27000001,HC Supply RC 270,20.2
27000001,HC Supply RC 270,267.75
27000001,HC Supply RC 270,199.1
27000001,HC Supply RC 270,"1,071.05"
27000001,HC Supply RC 270,784.6
27000001,HC Supply RC 270,974.1
27000001,HC Supply RC 270,"1,101.63"
27000001,HC Supply RC 270,"1,319.33"
27000001,HC Supply RC 270,393.91
27000001,HC Supply RC 270,45.58
27000001,HC Supply RC 270,"1,518.45"
27000001,HC Supply RC 270,"1,484.07"
27000001,HC Supply RC 270,569.42
27000001,HC Supply RC 270,514.08
27000001,HC Supply RC 270,922.3
27000001,HC Supply RC 270,882.2
27000001,HC Supply RC 270,382.99
27000001,HC Supply RC 270,678.17
27000001,HC Supply RC 270,580.25
27000001,HC Supply RC 270,561.4
27000001,HC Supply RC 270,"2,319.79"
27000001,HC Supply RC 270,757.89
27000001,HC Supply RC 270,"1,017.08"
27000001,HC Supply RC 270,270
27000001,HC Supply RC 270,938.57
27000001,HC Supply RC 270,938.57
27000001,HC Supply RC 270,"2,541.43"
27000001,HC Supply RC 270,"2,336.98"
27000001,HC Supply RC 270,466.63
27000001,HC Supply RC 270,"3,077.81"
27000001,HC Supply RC 270,955.94
27000001,HC Supply RC 270,534.85
27000001,HC Supply RC 270,918.93
27000001,HC Supply RC 270,"2,458.06"
27000001,HC Supply RC 270,"2,286.16"
27000001,HC Supply RC 270,517.19
27000001,HC Supply RC 270,199.21
27000001,HC Supply RC 270,187.43
27000001,HC Supply RC 270,442.46
27000001,HC Supply RC 270,317.87
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,804.97
27000001,HC Supply RC 270,16.5
27000001,HC Supply RC 270,42.24
27000001,HC Supply RC 270,521.3
27000001,HC Supply RC 270,39.58
27000001,HC Supply RC 270,521.3
27000001,HC Supply RC 270,962.4
27000001,HC Supply RC 270,352.79
27000001,HC Supply RC 270,535.5
27000001,HC Supply RC 270,83.09
27000001,HC Supply RC 270,"1,270.11"
27000001,HC Supply RC 270,"1,272.06"
27000001,HC Supply RC 270,"1,270.11"
27000001,HC Supply RC 270,"1,270.11"
27000001,HC Supply RC 270,"1,272.06"
27000001,HC Supply RC 270,152.19
27000001,HC Supply RC 270,"1,260.60"
27000001,HC Supply RC 270,199.1
27000001,HC Supply RC 270,39.01
27000001,HC Supply RC 270,60.24
27000001,HC Supply RC 270,15.58
27000001,HC Supply RC 270,456.89
27000001,HC Supply RC 270,15.81
27000001,HC Supply RC 270,58.28
27000001,HC Supply RC 270,59.66
27000001,HC Supply RC 270,59.78
27000001,HC Supply RC 270,59.55
27000001,HC Supply RC 270,115.4
27000001,HC Supply RC 270,44.54
27000001,HC Supply RC 270,18.81
27000001,HC Supply RC 270,15.81
27000001,HC Supply RC 270,107.21
27000001,HC Supply RC 270,"3,793.03"
27000001,HC Supply RC 270,331.58
27000001,HC Supply RC 270,333.4
27000001,HC Supply RC 270,24.93
27000001,HC Supply RC 270,23.08
27000001,HC Supply RC 270,40.04
27000001,HC Supply RC 270,35.89
27000001,HC Supply RC 270,39.93
27000001,HC Supply RC 270,43.97
27000001,HC Supply RC 270,29.43
27000001,HC Supply RC 270,737.6
27000001,HC Supply RC 270,100.05
27000001,HC Supply RC 270,100.05
27000001,HC Supply RC 270,100.05
27000001,HC Supply RC 270,"1,735.27"
27000001,HC Supply RC 270,"1,815.55"
27000001,HC Supply RC 270,"1,816.24"
27000001,HC Supply RC 270,"1,816.41"
27000001,HC Supply RC 270,974.1
27000001,HC Supply RC 270,842.1
27000001,HC Supply RC 270,"5,701.35"
27000001,HC Supply RC 270,"5,701.35"
27000001,HC Supply RC 270,90.47
27000001,HC Supply RC 270,72.01
27000001,HC Supply RC 270,266.68
27000001,HC Supply RC 270,"1,084.06"
27000001,HC Supply RC 270,"1,084.06"
27000001,HC Supply RC 270,224.91
27000001,HC Supply RC 270,256.4
27000001,HC Supply RC 270,945.45
27000001,HC Supply RC 270,"1,091.68"
27000001,HC Supply RC 270,"1,667.14"
27000001,HC Supply RC 270,"1,776.30"
27000001,HC Supply RC 270,"1,667.14"
27000001,HC Supply RC 270,"1,776.30"
27000001,HC Supply RC 270,"1,461.15"
27000001,HC Supply RC 270,"1,432.50"
27000001,HC Supply RC 270,916.8
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,"1,146.00"
27000001,HC Supply RC 270,299.88
27000001,HC Supply RC 270,162.15
27000001,HC Supply RC 270,160.65
27000001,HC Supply RC 270,321.3
27000001,HC Supply RC 270,324.94
27000001,HC Supply RC 270,965.53
27000001,HC Supply RC 270,942.35
27000001,HC Supply RC 270,965.53
27000001,HC Supply RC 270,922.3
27000001,HC Supply RC 270,"1,309.88"
27000001,HC Supply RC 270,"1,312.00"
27000001,HC Supply RC 270,"1,366.38"
27000001,HC Supply RC 270,385.56
27000001,HC Supply RC 270,802
27000001,HC Supply RC 270,"1,169.16"
27000001,HC Supply RC 270,267.75
27000001,HC Supply RC 270,267.75
27000001,HC Supply RC 270,189.14
27000001,HC Supply RC 270,188.39
27000001,HC Supply RC 270,"1,523.03"
27000001,HC Supply RC 270,"1,516.50"
27000001,HC Supply RC 270,325.58
27000001,HC Supply RC 270,"2,062.80"
27000001,HC Supply RC 270,922.62
27000001,HC Supply RC 270,"2,005.50"
27000001,HC Supply RC 270,"1,015.33"
27000001,HC Supply RC 270,106.51
27000001,HC Supply RC 270,422.01
27000001,HC Supply RC 270,"1,526.41"
27000001,HC Supply RC 270,861.11
27000001,HC Supply RC 270,906.26
27000001,HC Supply RC 270,713.78
27000001,HC Supply RC 270,"1,170.01"
27000001,HC Supply RC 270,"1,598.67"
27000001,HC Supply RC 270,"13,064.40"
27000001,HC Supply RC 270,72.01
27000001,HC Supply RC 270,"1,856.58"
27000001,HC Supply RC 270,43.74
27000001,HC Supply RC 270,72.01
27000001,HC Supply RC 270,162.15
27000001,HC Supply RC 270,109.05
27000001,HC Supply RC 270,103.63
27000001,HC Supply RC 270,914.28
27000001,HC Supply RC 270,"1,464.65"
27000001,HC Supply RC 270,"1,312.17"
27000001,HC Supply RC 270,"1,409.06"
27000001,HC Supply RC 270,"1,312.17"
27000001,HC Supply RC 270,"1,409.06"
27000001,HC Supply RC 270,793.98
27000001,HC Supply RC 270,945.45
27000001,HC Supply RC 270,675.2
27000001,HC Supply RC 270,641.6
27000001,HC Supply RC 270,867.81
27000001,HC Supply RC 270,867.75
27000001,HC Supply RC 270,"1,225.93"
27000001,HC Supply RC 270,"1,260.31"
27000001,HC Supply RC 270,68.32
27000001,HC Supply RC 270,938.34
27000001,HC Supply RC 270,882.2
27000001,HC Supply RC 270,882.2
27000001,HC Supply RC 270,682.5
27000001,HC Supply RC 270,"1,089.12"
27000001,HC Supply RC 270,950.21
27000001,HC Supply RC 270,"2,376.12"
27000001,HC Supply RC 270,"2,376.17"
27000001,HC Supply RC 270,"2,377.95"
27000001,HC Supply RC 270,15.12
27000001,HC Supply RC 270,15.93
27000001,HC Supply RC 270,144.25
27000001,HC Supply RC 270,297.63
27000001,HC Supply RC 270,385.56
27000001,HC Supply RC 270,641.6
27000001,HC Supply RC 270,531.73
27000001,HC Supply RC 270,235.62
27000001,HC Supply RC 270,955.02
27000001,HC Supply RC 270,"2,424.53"
27000001,HC Supply RC 270,"2,263.35"
27000001,HC Supply RC 270,"2,324.78"
27000001,HC Supply RC 270,"2,263.35"
27000001,HC Supply RC 270,263.14
27000001,HC Supply RC 270,"1,302.66"
27000001,HC Supply RC 270,"1,231.61"
27000001,HC Supply RC 270,"1,253.21"
27000001,HC Supply RC 270,"1,231.61"
27000001,HC Supply RC 270,"1,272.40"
27000001,HC Supply RC 270,"1,271.60"
27000001,HC Supply RC 270,681.7
27000001,HC Supply RC 270,"1,240.66"
27000001,HC Supply RC 270,"1,231.61"
27000001,HC Supply RC 270,"1,238.71"
27000001,HC Supply RC 270,"1,249.14"
27000001,HC Supply RC 270,603.51
27000001,HC Supply RC 270,"1,070.99"
27000001,HC Supply RC 270,707.77
27000001,HC Supply RC 270,814.59
27000001,HC Supply RC 270,845.87
27000001,HC Supply RC 270,818.36
27000001,HC Supply RC 270,"1,312.17"
27000001,HC Supply RC 270,"1,169.24"
27000001,HC Supply RC 270,"1,169.16"
27000001,HC Supply RC 270,"1,170.92"
27000001,HC Supply RC 270,"4,503.78"
27000001,HC Supply RC 270,"1,169.48"
27000001,HC Supply RC 270,"1,169.16"
27000001,HC Supply RC 270,"1,106.76"
27000001,HC Supply RC 270,"1,432.50"
27000001,HC Supply RC 270,"1,197.55"
27000001,HC Supply RC 270,"1,169.16"
27000001,HC Supply RC 270,943.63
27000001,HC Supply RC 270,966.41
27000001,HC Supply RC 270,"1,084.00"
27000001,HC Supply RC 270,777.06
27000001,HC Supply RC 270,299.88
27000001,HC Supply RC 270,882.42
27000001,HC Supply RC 270,710.97
27000001,HC Supply RC 270,974.1
27000001,HC Supply RC 270,"2,458.17"
27000001,HC Supply RC 270,"1,095.93"
27000001,HC Supply RC 270,"1,060.05"
27000001,HC Supply RC 270,15
27000001,HC Supply RC 270,"1,194.50"
27000001,HC Supply RC 270,"1,162.90"
27000001,HC Supply RC 270,905.34
27000001,HC Supply RC 270,48.81
27000001,HC Supply RC 270,16.85
27000001,HC Supply RC 270,321.3
27000001,HC Supply RC 270,761.9
27000001,HC Supply RC 270,59.89
27000001,HC Supply RC 270,60.47
27000001,HC Supply RC 270,410.78
27000001,HC Supply RC 270,"1,178.54"
27000001,HC Supply RC 270,917.2
27000001,HC Supply RC 270,"2,091.45"
27000001,HC Supply RC 270,"2,206.05"
27000001,HC Supply RC 270,"2,091.45"
27000001,HC Supply RC 270,"2,206.05"
27000001,HC Supply RC 270,305.45
27000001,HC Supply RC 270,288.42
27000001,HC Supply RC 270,"2,177.40"
27000001,HC Supply RC 270,305.66
27000001,HC Supply RC 270,298.7
27000001,HC Supply RC 270,"2,120.96"
27000001,HC Supply RC 270,"1,760.83"
27000001,HC Supply RC 270,"2,321.05"
27000001,HC Supply RC 270,"3,901.79"
27000001,HC Supply RC 270,72.24
27000001,HC Supply RC 270,"1,060.05"
27000001,HC Supply RC 270,"1,060.05"
27000001,HC Supply RC 270,"1,060.05"
27000001,HC Supply RC 270,"3,008.25"
27000001,HC Supply RC 270,"2,966.99"
27000001,HC Supply RC 270,"1,081.25"
27000001,HC Supply RC 270,127.52
27000001,HC Supply RC 270,134.33
27000001,HC Supply RC 270,133.86
27000001,HC Supply RC 270,192.24
27000001,HC Supply RC 270,192.24
27000001,HC Supply RC 270,177.04
27000001,HC Supply RC 270,192.78
27000001,HC Supply RC 270,256.4
27000001,HC Supply RC 270,257.04
27000001,HC Supply RC 270,246.33
27000001,HC Supply RC 270,"1,060.05"
27000001,HC Supply RC 270,931.13
27000001,HC Supply RC 270,179.82
27000001,HC Supply RC 270,186.35
27000001,HC Supply RC 270,555.79
27000001,HC Supply RC 270,621.55
27000001,HC Supply RC 270,614.89
27000001,HC Supply RC 270,601.5
27000001,HC Supply RC 270,561.4
27000001,HC Supply RC 270,601.5
27000001,HC Supply RC 270,641.6
27000001,HC Supply RC 270,601.5
27000001,HC Supply RC 270,588.11
27000001,HC Supply RC 270,601.5
27800001,HC SUPPLY RC 278,80.09
27800001,HC SUPPLY RC 278,"1,541.31"
27800001,HC SUPPLY RC 278,896.69
27800001,HC SUPPLY RC 278,889.64
27800001,HC SUPPLY RC 278,892.22
27800001,HC SUPPLY RC 278,"1,058.27"
27800001,HC SUPPLY RC 278,"2,273.55"
27800001,HC SUPPLY RC 278,"11,288.73"
27800001,HC SUPPLY RC 278,"14,610.70"
27800001,HC SUPPLY RC 278,"14,610.70"
27800001,HC SUPPLY RC 278,"14,610.70"
27800001,HC SUPPLY RC 278,"11,293.72"
27800001,HC SUPPLY RC 278,"1,099.46"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,034.58"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"7,880.58"
27800001,HC SUPPLY RC 278,304.81
27800001,HC SUPPLY RC 278,802
27800001,HC SUPPLY RC 278,224.91
27800001,HC SUPPLY RC 278,"1,416.63"
27800001,HC SUPPLY RC 278,224.91
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,875.78
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,46.85
27800001,HC SUPPLY RC 278,"1,095.93"
27800001,HC SUPPLY RC 278,"1,060.05"
27800001,HC SUPPLY RC 278,"3,656.48"
27800001,HC SUPPLY RC 278,"5,644.05"
27800001,HC SUPPLY RC 278,"5,644.05"
27800001,HC SUPPLY RC 278,"1,311.08"
27800001,HC SUPPLY RC 278,"2,191.61"
27800001,HC SUPPLY RC 278,"1,328.16"
27800001,HC SUPPLY RC 278,"3,251.78"
27800001,HC SUPPLY RC 278,10.85
27800001,HC SUPPLY RC 278,10.16
27800001,HC SUPPLY RC 278,"6,587.84"
27800001,HC SUPPLY RC 278,481.2
27800001,HC SUPPLY RC 278,"1,289.25"
27800001,HC SUPPLY RC 278,858.3
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,382.35
27800001,HC SUPPLY RC 278,382.35
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,713.78
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,067.14"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,090.40"
27800001,HC SUPPLY RC 278,"1,077.89"
27800001,HC SUPPLY RC 278,"1,090.72"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,110.77"
27800001,HC SUPPLY RC 278,"1,109.49"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,062.65"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,096.09"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,122.80"
27800001,HC SUPPLY RC 278,"1,042.60"
27800001,HC SUPPLY RC 278,"1,122.80"
27800001,HC SUPPLY RC 278,"1,042.60"
27800002,HC SUPPLY RC 278 C1750,"1,146.00"
27800002,HC SUPPLY RC 278 C1750,"1,495.47"
27800002,HC SUPPLY RC 278 C1750,"1,146.00"
27800002,HC SUPPLY RC 278 C1750,"1,211.78"
27800002,HC SUPPLY RC 278 C1750,"1,146.00"
27800002,HC SUPPLY RC 278 C1750,"1,564.29"
27800002,HC SUPPLY RC 278 C1750,"3,008.25"
27800002,HC SUPPLY RC 278 C1750,"2,241.52"
27800002,HC SUPPLY RC 278 C1750,"1,628.47"
27800002,HC SUPPLY RC 278 C1750,"1,146.00"
27800002,HC SUPPLY RC 278 C1750,"1,633.05"
27800002,HC SUPPLY RC 278 C1750,"1,633.05"
27800002,HC SUPPLY RC 278 C1750,"1,633.05"
27800002,HC SUPPLY RC 278 C1750,"1,776.30"
27800002,HC SUPPLY RC 278 C1750,"1,718.54"
27800002,HC SUPPLY RC 278 C1750,"1,776.30"
27800002,HC SUPPLY RC 278 C1750,"1,718.54"
27800002,HC SUPPLY RC 278 C1750,"1,564.29"
27800002,HC SUPPLY RC 278 C1750,"1,494.56"
27800002,HC SUPPLY RC 278 C1750,"1,146.00"
27800002,HC SUPPLY RC 278 C1750,"1,592.94"
27800003,HC SUPPLY RC 278 C1752,911.07
27800003,HC SUPPLY RC 278 C1752,601.5
27800003,HC SUPPLY RC 278 C1752,752.44
27800003,HC SUPPLY RC 278 C1752,601.5
27800005,HC SUPPLY RC 278 C1760,"1,002.75"
27800005,HC SUPPLY RC 278 C1760,975.07
27800005,HC SUPPLY RC 278 C1760,974.9
27800005,HC SUPPLY RC 278 C1760,"1,317.90"
27800005,HC SUPPLY RC 278 C1760,"1,031.40"
27800005,HC SUPPLY RC 278 C1760,"1,031.40"
27800008,HC SUPPLY RC 278 C1764,"27,761.85"
27800008,HC SUPPLY RC 278 C1764,"26,358.00"
27800010,HC SUPPLY RC 278 C1768,"2,059.08"
27800010,HC SUPPLY RC 278 C1768,"3,007.16"
27800010,HC SUPPLY RC 278 C1768,"7,400.47"
27000003,HC ARROW PNEUMOTHORAX KIT,839.85
27000003,HC ARROW PNEUMOTHORAX KIT,840.26
27800013,HC SUPPLY RC 278 C1776,"1,289.25"
27800013,HC SUPPLY RC 278 C1776,"2,578.50"
27800015,HC SUPPLY RC 278 C1781,"4,956.62"
27800015,HC SUPPLY RC 278 C1781,"11,305.29"
27800019,HC SUPPLY RC 278 C1876,"5,838.58"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"6,490.49"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"13,723.35"
27800019,HC SUPPLY RC 278 C1876,"13,723.35"
27800019,HC SUPPLY RC 278 C1876,"14,533.46"
27800019,HC SUPPLY RC 278 C1876,"13,723.35"
27800019,HC SUPPLY RC 278 C1876,"14,533.46"
27800019,HC SUPPLY RC 278 C1876,"13,723.35"
27800019,HC SUPPLY RC 278 C1876,"13,723.35"
27800019,HC SUPPLY RC 278 C1876,"14,533.46"
27800019,HC SUPPLY RC 278 C1876,"6,036.15"
27800019,HC SUPPLY RC 278 C1876,"5,429.86"
27800019,HC SUPPLY RC 278 C1876,"5,838.58"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"6,016.50"
27800019,HC SUPPLY RC 278 C1876,"6,016.50"
27800019,HC SUPPLY RC 278 C1876,"10,027.50"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,870.50"
27800019,HC SUPPLY RC 278 C1876,"6,016.50"
27800019,HC SUPPLY RC 278 C1876,"10,027.50"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,870.50"
27800019,HC SUPPLY RC 278 C1876,"6,016.50"
27800019,HC SUPPLY RC 278 C1876,"10,027.50"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
27800019,HC SUPPLY RC 278 C1876,"4,584.00"
